UUID,TC,IMPORTE,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT
72161661-93AB-496F-8C4F-808EEE17A12D,1.0,0.0,0.0,0.0,0.0,0.0,0.0
90C6FDDD-08BC-44AD-84D5-0BBAC277D9B4,1.0,2245.0,359.2,0.0,0.0,2604.2,2604.2
8304E14D-4486-412E-BBB8-5F9AF8C70A97,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
D5DDC6CB-6699-43AF-BAA8-537ED14C876F,1.0,0.0,0.0,0.0,0.0,0.0,0.0
06AF6D6C-810D-11EB-881A-00155D012007,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BC7DA3C2-0894-4EA7-A861-788C6DF6D354,1.0,71.73,11.48,0.0,0.0,83.21000000000001,83.21
54276769-8105-11EB-ADAF-00155D014009,1.0,0.0,0.0,0.0,0.0,0.0,0.0
B0BF0FDA-2F88-4CE2-9B6F-ED473DD303F4,1.0,1207.46,193.19,0.0,0.0,1400.65,1400.65
C836212F-B7A6-4230-BABF-644AF40515C6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BDF6252D-8879-4BA4-9A98-DC5CBECFD889,1.0,1492.0,238.72,0.0,0.0,1730.72,1730.72
FDECA7BE-513D-4237-8800-A110DCC6F74B,1.0,8649.03,0.0,0.0,0.0,10032.87,10032.87
1AE28D12-B148-4CC8-816A-FD3078824BCA,1.0,187.93,30.07,0.0,0.0,218.0,218.0
CEB95809-3DE0-41ED-85FF-37068D6E731F,1.0,31.03,4.97,0.0,0.0,36.0,36.0
0F7E9B70-E086-4799-B779-1BFB0A99F8EA,1.0,237.93,38.07,0.0,0.0,276.0,276.0
31BCA6F0-DAAF-43B4-8805-EE4E16A5CC1F,1.0,3000.0,480.0,0.0,0.0,3480.0,3480.0
09A555FF-7C83-444C-A801-B9A4F568C43B,1.0,0.0,0.0,0.0,0.0,0.0,106.5
00FA97F7-955D-4A86-B284-6322E8E60601,1.0,137.76,22.04,0.0,0.0,159.79999999999998,159.8
260446C9-8D19-4FBE-A8BE-4A73B1B09F56,1.0,89.22,14.28,0.0,0.0,103.5,103.5
B3CBA558-F6C2-45BA-B2AD-E9D6AB0B654E,1.0,91.3,14.61,0.0,0.0,105.91,105.91
9789C871-AB14-4902-BC9B-B8F8A04A92EB,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5748C2A2-6E7E-4326-9780-C841E9A06839,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40734974-C896-4DF7-AD4B-A65E91570E46,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D528B7C6-7243-4A50-95B2-75FB82113C61,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A44FEE0E-A960-409F-97B5-A369EFCE82BB,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2C4086F2-3D8E-4C11-BA7F-ECD0AFE65A4D,1.0,45.0,7.2,0.0,0.0,52.2,52.2
BDD99C0C-1122-4A19-8017-7B5721DC53F0,1.0,3177.3,508.37,0.0,0.0,3685.67,3685.67
4C480DF6-E8B3-4F0A-A21B-34C6F9BAF7A5,1.0,2159.0,345.44,0.0,0.0,2504.44,2504.44
65EA8E0E-5B58-4B94-9453-1483B0F5910B,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D7691F2B-5F07-4713-8246-BA62CD9B24D3,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
9898AE15-E7C9-4882-8E50-027525E7DF5D,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D21DA4DF-A85C-4B26-A36C-F3A0E98E302E,1.0,8154.0,1304.64,0.0,0.0,9458.64,9458.64
F8AFCFA3-E3ED-514F-A79D-C84A346DCE97,1.0,384.75,61.56,0.0,0.0,446.31,446.31
AAA108F0-B0E2-4EAB-94D5-CAD46D989BDA,1.0,1000.0,160.0,0.0,0.0,1160.0,1160.0
8F997B73-3C2E-4A45-9FFF-DCA470875D1A,1.0,950.0,152.0,0.0,0.0,1102.0,1102.0
B5DD7CDF-8D02-4511-8A6C-AB4ADA7D1ADB,1.0,2531.22,405.0,0.0,0.0,2936.22,2936.22
A3E0B8D0-E6C7-4F67-B981-648513EF0A49,1.0,157.58,25.21,0.0,0.0,182.79000000000002,182.79
C0DCF89F-EF5D-4E9B-99E1-4A111E0184DA,1.0,6200.0,992.0,0.0,0.0,7192.0,7192.0
AFB3608B-A825-4C7C-B62B-6EDB409DAADD,1.0,1600.0,256.0,0.0,0.0,1856.0,1856.0
6DB180D4-6768-46BA-A038-E1CD8A0BA289,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
B5B6874F-D2EE-4C95-A41C-0A95CCCF2779,1.0,4657.77,745.24,0.0,0.0,5403.01,5403.01
0C9C8B8E-14DC-4282-8A19-654F99E8D66D,1.0,360.0,57.6,0.0,0.0,417.6,417.6
74FB1378-A3CB-473D-8ECC-3CFD802849F8,1.0,2672.24,427.56,0.0,0.0,3099.7999999999997,3099.8
A1C7FA25-F62A-4D96-91D5-E46EF54B97B6,1.0,937.62,150.02,0.0,0.0,1087.64,1087.64
49B6FCD7-E8A1-4243-A461-1ADBF2FA6A65,1.0,395.92,63.35,0.0,0.0,459.27000000000004,459.27
E43D7661-C3CA-4136-A3CB-A28EC33F9E50,1.0,0.0,68.16,0.0,0.0,0.0,0.0
3E2BD4F1-4E15-49DB-BF8F-A3B899A676F1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F2B9BE00-8385-11EB-881A-00155D012007,1.0,9600.0,0.0,0.0,0.0,11136.0,11136.0
4F0EEA1F-03D5-4F42-90FE-D2020C764D9F,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BA22AA51-49C9-464F-9762-663B6B9A1C51,1.0,0.0,0.0,0.0,0.0,0.0,0.0
357145C4-919D-4FBC-B8A0-C742101D6E3E,1.0,228.49,36.56,0.0,0.0,265.05,265.05
664F5217-8414-4220-85F0-6DA4F681238D,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38DDBB94-E93C-444B-93B8-A369EFCEFF7D,1.0,216.14000000000001,34.58,0.0,0.0,250.72000000000003,250.72
4272EB61-26E5-45D1-925A-F2C399D4F82E,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7E07BBA0-838F-11EB-881A-00155D012007,1.0,8113.39,1298.14,0.0,0.0,9411.53,9411.53
F0F74E55-D275-48EC-8DE9-80062E2F79A9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C24BEC57-C958-49CF-B976-2344B57111DD,1.0,0.0,0.0,0.0,0.0,0.0,1291.05
56281E60-2361-4721-B670-FE919A0F1D47,1.0,0.0,0.0,0.0,0.0,0.0,3341.45
50A66F09-41E2-4C7B-9063-A51B5769EFAC,1.0,111.0,0.0,0.0,0.0,111.0,111.0
5AA0E7C0-66EF-4FDB-A8B7-758B81CFA0E6,1.0,173.06,26.94,0.0,0.0,200.0,200.0
811F98DB-6B46-491D-A2C6-D16897D31EAD,1.0,4722.12,699.57,0.0,0.0,5421.69,5421.69
DF817732-526E-41C9-80A0-A6313C48459D,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5C177627-4100-46D5-9E53-4B6D0634CFB2,1.0,189.99,30.4,0.0,0.0,220.39000000000001,220.39
6707963B-118F-4423-819C-A2CF09E04142,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2368BD48-FFD8-48F1-BE3B-74ABBCCF6FCA,1.0,176.0,28.16,0.0,0.0,204.16,204.16
CEBE16C4-AF55-4BB7-8B1D-6A4B2671C01F,1.0,3080.0,492.8,0.0,0.0,3572.8,3572.8
2E54F713-EED5-4FBE-8B3F-810B17B26B85,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1D64C866-9941-41F1-BEB0-D9A57EEDAC57,1.0,450.0,72.0,0.0,0.0,522.0,522.0
C7ACBFEF-AD7B-4270-8125-A3D6780B071B,1.0,70.34,11.25,0.0,0.0,81.59,81.59
CF9D5D4C-8A40-4D52-B3BD-30EF787E58F5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5BE014AA-45D5-4F10-9145-108A24B2734A,1.0,0.0,0.0,0.0,0.0,0.0,4118.3
EF6E3F70-4316-4159-8228-B5A61644F203,1.0,1400.28,129.47,0.0,0.0,1529.75,1529.75
D416A93A-F519-4D5F-AFBC-FD6D69186A73,1.0,9388.0,0.0,0.0,0.0,10890.08,10890.08
EB3EF9B2-8748-11EB-ADAF-00155D014009,1.0,2750.0,440.0,0.0,0.0,3190.0,3190.0
8245C2FD-48B4-4EB7-9A85-97594AA56C31,1.0,4099.0,655.84,0.0,0.0,4754.84,4754.84
C8DC7951-C279-49CF-BDB4-6ADA69A9B484,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0BCE40E5-2D88-4E3D-BE33-FF60F991494C,1.0,312.11,49.94,0.0,0.0,362.05,362.05
93F94BB0-DDC2-439F-9E7F-3E954F3D1804,1.0,2456.7,393.07,0.0,0.0,2849.77,2849.77
190A9DD7-270E-4C36-A016-E1BFE27440A6,1.0,2753.55,440.57,0.0,0.0,3194.1200000000003,3194.12
9B065C7D-8754-11EB-ADAF-00155D014009,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76F76565-3359-4901-BC56-096755FF9451,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5573AF63-37E7-459F-AF4D-195CABDFF8D1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
929EA81A-6AE9-42BD-A763-7080BDFB4C1D,1.0,114.49,18.32,0.0,0.0,129.67000000000002,129.67
A538039A-ADE1-4E92-A410-7A0E8DF0F4B2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BAF367C3-04CC-491A-8197-6228F9F0FD59,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A7CD6BAF-CB42-4C96-9FE3-C16B99D2B352,1.0,3546.0,567.36,0.0,0.0,4113.36,4113.36
F4E83C5A-0DCC-44A8-8AC3-6CD44BA89148,1.0,86.52,13.48,0.0,0.0,100.0,100.0
25E6C84A-4135-4286-9595-BFA7B3CB8DAD,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E8B3CCB8-FFB8-4D59-A18B-48A0BB184753,1.0,0.0,0.0,0.0,0.0,0.0,-291.75
E6EB7919-D6A6-48D9-AE28-C22267484E34,1.0,0.0,0.0,0.0,0.0,0.0,-349.0
69B5392B-C423-4224-91A7-34CCE008B690,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26E7D27A-CFC9-4DDA-95E7-1405903A0899,1.0,0.0,0.0,0.0,0.0,0.0,0.0
868823C3-63E3-4E61-8C7A-4EB4D699EF14,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C381B8FC-72C4-4890-ADC7-E685B92DE3E0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CCBE1618-D9DE-46B0-95C9-15E75E6517E6,1.0,1800.0,288.0,0.0,0.0,2088.0,2088.0
AB1F6670-E8D9-4FDF-9E48-1C7FBE33ED7C,1.0,736.0,117.76,0.0,0.0,853.76,853.76
E4152CC3-7E74-4504-AEE4-16081E5A571A,1.0,0.0,0.0,0.0,0.0,0.0,0.0
827E99AA-0337-4274-AE11-9CC2CFDE94E1,1.0,662.93,106.07,0.0,0.0,769.0,769.0
AD6A548C-8FFE-4B15-9BCF-EF2A2559D84A,1.0,259.56,40.44,0.0,0.0,300.0,300.0
6E21644C-08BA-4F61-A5D0-8F201BD113B3,1.0,259.56,40.44,0.0,0.0,300.0,300.0
D42517C2-2383-4A87-BB55-1346CE447321,1.0,341.75,53.25,0.0,0.0,395.0,395.0
705D5A1F-89D1-4DAD-AE98-D991C6AC4A1B,1.0,1836.45,293.83,0.0,0.0,2130.28,2130.28
E08C45CB-AB1B-8B44-B7C9-7BFAA61FB6A7,1.0,1055.3,168.85,0.0,0.0,1224.1499999999999,1224.15
063A00A8-0FF2-4A75-B3E0-8ACDD5369AE9,1.0,90.68,14.51,0.0,0.0,105.19000000000001,105.19
0BA3C5A4-4137-4944-9979-B3B59728F1E6,1.0,1464.0,234.24,0.0,0.0,1698.24,1698.24
A10CDE58-349F-4665-AE2C-A9F2980502F4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
92636460-4D57-4514-92F9-338F6569A0B1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18B9E8D6-7A80-4BE1-A712-557A54E61BF4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
B7FF53DD-5B27-4782-81D3-D446962CE447,1.0,410.0,65.6,0.0,0.0,475.6,475.6
39ADCB72-C3D7-402D-86E4-421282308630,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0A522444-9C9D-43E4-AD3E-B8F2796E3A1F,1.0,255.26,40.84,0.0,0.0,286.82000000000005,286.82
2BE11C5A-C101-429B-B93C-C3DBC2E5ED80,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5E8C1B69-F035-40F3-AF6A-8087065BC0C8,1.0,439.4,70.3,0.0,0.0,509.7,509.7
C5116511-04D5-48E3-9535-A969B3AB27AD,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0EC03067-4297-7648-83D2-3A5CE60ECCEC,1.0,968.0,0.0,0.0,0.0,968.0,968.0
B8632BC1-7AE7-4C99-A96B-9CEAF357904F,1.0,6206.909999999999,993.1,0.0,0.0,7200.009999999999,7200.01
5FD359C7-3CC0-4CB1-A51D-5EBA0E9C67A5,1.0,573.42,91.74,0.0,0.0,665.16,665.16
1081057D-B08A-4A88-B13F-C87A427DC3EE,1.0,5100.0,816.0,0.0,0.0,5916.0,5916.0
35C69C6A-7865-43FF-B570-E3C80BBD49B8,1.0,2691.0,430.56,0.0,0.0,3121.56,3121.56
1CD3021F-8B32-444B-9E27-A369EFCE9A19,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C843CCA2-58E3-436D-9AF3-BCB279E477AD,1.0,111.0,0.0,0.0,0.0,111.0,111.0
927588C7-B29B-45EA-B536-0A623CC15213,1.0,2096.0,335.36,0.0,0.0,2431.36,2431.36
8ADBC7CD-A92A-406E-8383-A369EFCE9424,1.0,343.96,55.03,0.0,0.0,398.99,398.99
37C5F95D-5F39-45C3-81AF-F2FE57579499,1.0,4707.21,188.29,0.0,0.0,4895.5,4895.5
DB9A4ED4-4012-432D-89A2-3FCC3782988C,1.0,4085.81,653.73,0.0,0.0,4739.54,4739.54
38EAE52A-447E-4604-BCA7-1CF646DFFAE4,1.0,259.57,40.43,0.0,0.0,300.0,300.0
A4109C63-9D08-41AD-9983-F3349D51839A,1.0,6660.0,1065.6,0.0,0.0,6349.200000000001,6349.2
C4B8F975-062F-4B20-8D37-8169AABEEEDD,1.0,98.08,15.69,0.0,0.0,113.77,113.77
2D1DAC11-D2D2-4813-B36F-C825F82F0F94,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8DC031AB-702C-45A6-8E3E-6259C7F32913,1.0,0.0,0.0,0.0,0.0,0.0,0.0
B10A5B3F-631E-4EED-B9A7-7DBE00B7CDD8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
06B8AAD2-8067-4BE3-B0F0-32351187A060,1.0,3092.0,494.72,0.0,0.0,3586.7200000000003,3586.72
7AFC7AEB-10D0-4C11-9E33-20F180F2B41A,1.0,3840.0,614.4,0.0,0.0,4454.4,4454.4
C793468E-2AD3-154E-9E82-08B051228714,1.0,120.0,19.2,0.0,0.0,139.2,139.2
FCC1D3A3-46F4-49B9-B3C2-170A7B3B1215,1.0,2269.5,363.12,0.0,0.0,2632.62,2632.62
8CD4C78D-2E47-450D-8610-2F4C10DB3B0F,1.0,627.65,100.42,0.0,0.0,728.0699999999999,728.07
5BCD23DA-B18B-4A45-99C9-F48BE582B3B4,1.0,565.0,90.4,0.0,0.0,655.4,655.4
AFB7A789-071E-4EFC-99AE-072F2CB1DBB7,1.0,474.14,75.86,0.0,0.0,550.0,550.0
69E1A751-EFCE-428B-8A7E-EDDAD7C0462A,1.0,898.0,143.68,0.0,0.0,1041.68,1041.68
D99B8ED8-3671-465A-AF6D-04F1689A1B45,1.0,4.43,0.71,0.0,0.0,5.14,5.14
87E08279-94D6-4FDB-9AF9-A369EFCE511E,1.0,1833.2,293.3,0.0,0.0,2126.5,2126.5
FD8BADA4-368B-4EDC-9A64-4C934CA17889,1.0,0.0,0.0,0.0,0.0,0.0,0.0
637EBD65-8EF7-4C45-A8DB-353913FAEAA4,1.0,1955.0,312.8,0.0,0.0,2267.8,2267.8
9189D70B-9F5F-413B-9815-9CBCA8E8ACEA,1.0,9657.22,0.0,0.0,0.0,11202.39,11202.39
8023E3E2-5213-4ABF-A187-B19F586D185E,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FBD98C22-701D-4BD1-8AF5-765A49DC7969,1.0,0.0,0.0,0.0,0.0,0.0,3601.58
4659EC46-16C8-4B6A-8541-C6AAC2C3BA78,1.0,0.0,0.0,0.0,0.0,0.0,0.0
364B36CE-8895-491F-A43E-9A05FE57B67A,1.0,0.0,0.0,0.0,0.0,0.0,0.0
848D6D3C-E971-4E6E-A8A5-7EBC87427316,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0
564F72A6-6D20-428A-8133-B31760D2ABA7,1.0,1440.0,230.4,0.0,0.0,1670.4,1670.4
176F12C2-819F-4DF6-99F7-88400C99C8C7,1.0,8133.0,1301.28,0.0,0.0,9434.28,9434.28
BFD8AF99-4E80-4690-9258-15E41FEC4837,1.0,260.01,41.6,0.0,0.0,301.61,301.61
14DCE79D-12C8-43A8-A90D-189DF59ACCDB,1.0,1056.0,168.96,0.0,0.0,1224.96,1224.96
C441C247-EACF-4721-AC22-715D59C86D9C,1.0,1610.29,257.64,0.0,0.0,1867.9299999999998,1867.93
DDFAF314-56AD-4E0A-BF89-394640E4B1D5,1.0,583.76,93.41,0.0,0.0,677.17,677.17
92C1268B-D5A3-4E5B-B0F7-8587D33F23EB,1.0,2754.44,440.73,0.0,0.0,3195.17,3195.17
712D1AC5-847D-4B8D-9BCD-A285D4C6E9EF,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9EEE4320-714F-4DE3-B47E-AB38579501CA,1.0,2613.6,418.18,0.0,0.0,3031.7799999999997,3031.78
168775CA-3C78-47DA-BC0F-B2F3F1E3D30F,1.0,114.49,18.32,0.0,0.0,129.67000000000002,129.67
0EA9AFFB-8DF3-4140-88B8-BB74C0CC6C6D,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2694266-7160-403D-8AE3-336BB60AEDA6,1.0,1958.5,0.0,0.0,0.0,1958.5,1958.5
07D3A289-3C99-4C7A-A96B-5BC745F090B4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9DCD279B-9702-443B-A485-9D6C68169039,1.0,3173.06,507.69,0.0,0.0,3680.75,3680.75
7E851558-7CAE-49A0-97A3-4CA6BC98CC0B,1.0,4358.0,697.28,0.0,0.0,5055.28,5055.28
DF5C3A22-34A9-8848-BAD4-48E7D1002B62,1.0,1000.0,160.0,0.0,0.0,1160.0,1160.0
487174DC-B164-4A48-8584-529DE8338203,1.0,2806.78,449.09,0.0,0.0,3255.8700000000003,3255.87
B227FE4B-3088-4216-98F8-A6C47146027C,1.0,70.08,11.21,0.0,0.0,81.28999999999999,81.29
5BC8A77F-9B7C-4133-B9D6-A0B63CC2136F,1.0,3625.0,580.0,0.0,0.0,4205.0,4205.0
D689AB23-F5C2-440B-995D-F96C4E08C30D,1.0,3510.0,0.0,0.0,0.0,3510.0,3510.0
48003107-C0AB-4D52-982F-B75F55C463A3,1.0,0.0,0.0,0.0,0.0,0.0,1286.9
BF961D1E-2CAF-49CD-A264-D2B9CD4C0364,1.0,86.53,13.47,0.0,0.0,100.0,100.0
A8560D6B-A8C0-4499-8D21-FD24A19EA919,1.0,259.68,40.32,0.0,0.0,300.0,300.0
7C231A96-DC1D-4E2F-912F-E7189DF5CC48,1.0,149.91,23.98,0.0,0.0,173.89,173.89
8DD9A5B6-A724-4724-B5D0-A15CAE7E2BEC,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77D2B34F-0365-40CB-8C33-DE3956F4D604,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5D6532B8-B201-43B3-BD85-0678011118F3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8638F32E-B804-471B-9E00-26109C312F9A,1.0,0.0,0.0,0.0,0.0,0.0,0.0
994DA621-D74B-4C87-BD6A-2AC77FB33C37,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5E154134-5B00-4143-B59A-383BA23A2BF0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AC91446D-5A18-4897-975D-F68275C33103,1.0,222.42,35.58,0.0,0.0,258.0,258.0
CF259FDC-1670-4942-85B0-343C3AA1D9A1,1.0,0.0,0.0,0.0,0.0,0.0,786.46
9ED1C986-B777-4B37-8DE4-078D07849E8E,1.0,0.0,0.0,0.0,0.0,0.0,0.0
155AA9F7-90DC-11EB-A605-00155D012007,1.0,0.0,0.0,0.0,0.0,0.0,0.0
57B30B76-5700-491E-86BC-E9542622F402,1.0,2792.14,446.76,0.0,0.0,3238.8999999999996,3238.9
EC586C5C-DB30-41E7-A292-264CA360B222,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0
DB481642-5C40-447F-99A2-BBF08964B3E5,1.0,5000.0,800.0,0.0,0.0,5800.0,5800.0
BDF03A5A-FAE1-4580-B726-6B60E6D709CC,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E01D1A42-9F90-4A31-B7D5-40D984E2FBFD,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BA7163B9-44D4-44CD-9106-9A79B4A032D9,1.0,3000.0,480.0,0.0,0.0,3480.0,3480.0
14686E94-1EB2-47CF-9F59-7FFC03F0D013,1.0,281.51,43.97,0.0,0.0,325.48,325.48
5EDB192B-F402-4F32-B006-187914D7032A,1.0,173.03,26.97,0.0,0.0,200.0,200.0
96DF62C7-6E18-4E3F-8CF5-BED43E1D4E47,1.0,646.12,103.38,0.0,0.0,749.5,749.5
160EB9A0-56AE-45C8-81D3-8AC98208F9C8,1.0,10000.0,0.0,0.0,0.0,0.0,0.0
86B39B52-81AB-4027-83D5-2CA21CC5C5A1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
87BCCC61-C3CC-41B2-989B-87DADAEB433E,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9DA1A5D5-0A74-4933-9EB3-01D606AAAE1D,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A56728FA-DAEE-4C93-BF2E-14AC79E9236C,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E1049418-E28C-434E-BCA9-6913FA202EFC,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6978BDBC-3C88-40B7-9E2C-A6D648AF2108,1.0,5172.41,827.59,0.0,0.0,6000.0,6000.0
71F1EFAB-7422-423E-B1E2-F409E0D4E3CD,1.0,1459.59,233.53,0.0,0.0,1693.12,1693.12
F2C0D789-93C5-4723-8CCB-F7F3DBEA5ABB,1.0,0.0,0.0,0.0,0.0,0.0,0.0
94DD6746-F910-4EC3-9550-E06FF1677A2A,1.0,603.45,96.55,0.0,0.0,700.0,700.0
A2A34238-B668-4738-828B-504E15743798,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41D362D0-883F-E24F-B07B-167AB28EDB25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
B58D0DD8-2E8F-4927-AFDB-B9B1763D0180,1.0,1700.0,272.0,0.0,0.0,1972.0,1972.0
18CABCBB-54EE-4142-BE3C-179A9B5E28F0,1.0,263.01,42.08,0.0,0.0,305.09,305.09
93E2A366-8536-E54A-BBFA-90C96A7C46B8,1.0,4080.48,22.07,0.0,0.0,4102.55,4102.55
226ECEA5-A89D-4A3F-A39B-08A0F6AEE8DB,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2C5804C8-7C37-4831-828A-4AED3888E3A5,1.0,1190.0,190.4,0.0,0.0,1380.4,1380.4
4D10FD67-9486-400B-A9AC-90841B6E3BEC,1.0,0.0,0.0,0.0,0.0,0.0,0.0
97823FCF-D63A-8548-A490-302837726BFF,1.0,3730.0,596.8,0.0,0.0,4326.8,4326.8
F1C3FF61-5A60-4D76-A056-5A9EABB8C69E,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93F1127C-4D78-431D-8A85-0BC983AE5725,1.0,0.0,0.0,0.0,0.0,0.0,1482.37
3B56BC48-765E-47BE-8E05-E4B944E7E9AE,1.0,148.0,0.0,0.0,0.0,148.0,148.0
141E19F9-F84D-4F31-9018-8ECEBB37D993,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2E8BB109-CF68-4624-80B4-18669994D4F6,1.0,30.28,4.84,0.0,0.0,35.120000000000005,35.12
CCD559B1-92A7-11EB-A605-00155D012007,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9255A26E-4B25-42D5-8E72-771BE125317B,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9B008C33-696B-498F-BBDB-01ED57B6B4BA,1.0,0.0,0.0,0.0,0.0,0.0,0.0
B6A736BF-6CAA-495D-8037-FA232A22A9C6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C493C3B5-E916-4510-86F7-F21B3073AA7F,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E49F40F3-2881-468E-BAEF-41FCC5CCEFC8,1.0,490.0,78.4,0.0,0.0,568.4,568.4
3CF5863A-00D6-4124-B66E-30E0D99A56FE,1.0,345.0,55.2,0.0,0.0,400.2,400.2
EAC1DAF3-BE2B-49F7-87C9-6A62A56E7CCF,1.0,0.0,0.0,0.0,0.0,0.0,1547.2
32A4024A-6229-4B54-B534-2ACB92DF1F16,1.0,0.0,0.0,0.0,0.0,0.0,-499.0
8699DD73-038A-46B5-8CB0-B575EFEBA5FA,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6
F779EF2A-D73E-43EE-B659-B528BAF09D9C,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3
9EA1D9BC-7406-44AF-A0DF-A369EFCE9FA3,1.0,2433.2400000000002,389.32,0.0,0.0,2822.5600000000004,2822.56
574A899D-8C15-4014-9C0B-A369EFCEFC64,1.0,473.28000000000003,75.73,0.0,0.0,549.01,549.01
788311F6-76BB-4530-AE4E-6E78E84A6A10,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4F75D128-C465-491C-9D5C-F4C71D777307,1.0,1214.79,194.37,0.0,0.0,1409.1599999999999,1409.16
DBCB71FF-74B8-4B65-B501-AF936E89CF37,1.0,0.0,0.0,0.0,0.0,0.0,0.0
993B9ECD-A468-418D-86BF-98F1E422EEE5,1.0,346.09,55.37,0.0,0.0,401.46,401.46
758D2689-4EEB-4854-9109-8C28C22F94F4,1.0,1013.7,162.2,0.0,0.0,1175.9,1175.9
06FE26CF-496B-274F-8698-40B526F2949B,1.0,698.0,111.68,0.0,0.0,809.6800000000001,809.68
5BEAC774-0F70-4748-A5AE-885D7F8F909B,1.0,1548.5,247.76,0.0,0.0,1796.26,1796.26
A7E54BF2-BBC7-4C19-A736-7CB4FD5F3336,1.0,0.0,0.0,0.0,0.0,0.0,0.0
63732512-B8C4-4D86-86E8-062E24303F10,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E78F4C8E-AFAF-4E08-92A5-BFE40D3C459E,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BC4FDADB-2117-4308-A06D-DD43D47B5192,1.0,2643.19,422.91,0.0,0.0,3066.1,3066.1
E303955D-0B5A-4AC7-956B-69A606885512,1.0,8254.12,1320.66,0.0,0.0,9574.78,9574.78
E41011EB-93B4-364C-979D-3148E6B6E2BD,1.0,0.0,0.0,0.0,0.0,0.0,0.0
974D85AC-C6F0-EE4D-8F90-7E23C2D44144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
